X,y
"[0.74134879 0.71635747 0.68684035 0.6652765  0.65091645 0.66858773
 0.6370931  0.61542033 0.59942706 0.67386177 0.65298746 0.67093855
 0.6875872  0.68285162 0.6668995  0.68580292 0.70171936 0.69359438
 0.68116036 0.69418705 0.70612272 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",inconsciente
"[0.54842214 0.55774406 0.55303703 0.54814007 0.54692606 0.4997835
 0.50537285 0.51225359 0.5175329  0.49257443 0.53240915 0.55067331
 0.55230846 0.49646285 0.53944882 0.55319081 0.55136964 0.50693571
 0.54241095 0.55646206 0.55731593 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",inconsciente
"[0.53188224 0.54538617 0.54809607 0.54973452 0.54911858 0.50377938
 0.51617611 0.52735818 0.53606821 0.49537471 0.52261583 0.53150353
 0.53398979 0.49542075 0.5398809  0.54851196 0.54542567 0.50213103
 0.53976483 0.55095586 0.5501586  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",inconsciente
"[0.73291392 0.70942913 0.67844365 0.65540618 0.63939994 0.65534164
 0.62677989 0.60497839 0.58805124 0.65963767 0.64211968 0.66058559
 0.67548371 0.66804747 0.65519582 0.67517996 0.69007097 0.6789
 0.66968572 0.68537177 0.69806453 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",inconsciente
"[0.75469296 0.72617041 0.69686483 0.67577565 0.66071735 0.68305271
 0.65035251 0.62838423 0.61157841 0.69038105 0.66657081 0.68386641
 0.69975123 0.70011348 0.6807545  0.69922337 0.71475335 0.71061635
 0.69530233 0.70795672 0.71982485 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",inconsciente
"[0.91940301 0.87093958 0.8362238  0.82457977 0.82978147 0.8035857
 0.80106001 0.81927614 0.83164472 0.82229126 0.82252796 0.83644043
 0.8458184  0.84634817 0.84907353 0.85834189 0.86448338 0.87131364
 0.8736046  0.88010881 0.88473705 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",carro
"[0.75186999 0.70247693 0.68263128 0.68630164 0.70581015 0.70594062
 0.69718008 0.69906025 0.70482161 0.74024178 0.73065707 0.72795413
 0.73006338 0.76997719 0.75680924 0.75247788 0.75387431 0.79362614
 0.78083992 0.77732574 0.77920738 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",carro
"[0.91273124 0.86356161 0.82829341 0.81660946 0.82133039 0.79853631
 0.79436107 0.81195479 0.82362265 0.81875561 0.81754924 0.83082715
 0.83949545 0.84368038 0.84451736 0.85288444 0.8584084  0.86901083
 0.86985461 0.87570792 0.88012017 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",carro
"[0.92524504 0.88099196 0.84434283 0.82881276 0.8318114  0.80752294
 0.80605952 0.82649153 0.838376   0.82431109 0.82635655 0.84202225
 0.85173009 0.84741372 0.85080047 0.86170892 0.86833458 0.87183399
 0.8742376  0.88222937 0.88777858 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",carro
"[0.77146299 0.72191276 0.70016977 0.70293271 0.72102802 0.7177883
 0.71156661 0.71515655 0.72142762 0.7521467  0.74480339 0.74349114
 0.74645103 0.78247923 0.77162003 0.76801393 0.76984503 0.80717188
 0.79559089 0.79274629 0.79487311 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",carro
"[0.73057522 0.68675727 0.66948009 0.67430771 0.69223912 0.69515102
 0.68846558 0.68974935 0.69335505 0.72896264 0.72153205 0.71847778
 0.719002   0.75737906 0.74614888 0.74115002 0.74099434 0.77922914
 0.76784103 0.76297372 0.76303875 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",carro
"[0.87716441 0.81979195 0.76585815 0.74006968 0.73103678 0.73230662
 0.65873427 0.6092099  0.5703228  0.75627848 0.69554495 0.65874704
 0.63498072 0.78807388 0.75856757 0.76907196 0.78664141 0.81934832
 0.79749717 0.8067881  0.82103637 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",veneno
"[0.92899299 0.88040101 0.86237148 0.879664   0.89562039 0.86070511
 0.82609799 0.8040003  0.78807314 0.89961889 0.90638594 0.91195284
 0.91560302 0.93626231 0.93732517 0.92967108 0.92814188 0.9676548
 0.95790732 0.95007606 0.94800392 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",veneno
"[0.89462671 0.83274222 0.77860633 0.7572673  0.75028162 0.74733508
 0.67707965 0.63054547 0.59373526 0.77522756 0.72057625 0.68662948
 0.66348749 0.81036344 0.78273947 0.79172908 0.80725276 0.84395812
 0.82266462 0.82954791 0.84152891 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",veneno
"[0.85637139 0.80283798 0.75134059 0.7255381  0.71808558 0.71534315
 0.65058191 0.60523964 0.57191411 0.73411318 0.67234225 0.63453908
 0.61068437 0.76311122 0.73931504 0.75506882 0.77396586 0.79391573
 0.777981   0.78967691 0.80363085 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",veneno
"[0.91956062 0.87020066 0.85478252 0.87243124 0.89106384 0.85512396
 0.82392507 0.80390732 0.79154962 0.89144941 0.89353694 0.89333717
 0.89583348 0.92607195 0.92531321 0.9167581  0.91620918 0.95573141
 0.94565028 0.94177922 0.94595868 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",veneno
"[0.91717104 0.87019744 0.86240635 0.89039365 0.91476049 0.86323955
 0.83719609 0.8183136  0.80522126 0.90404795 0.91498596 0.92145678
 0.92919522 0.93972635 0.94007715 0.92669402 0.92253684 0.96789408
 0.95664472 0.9494114  0.95130923 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",veneno
"[0.82976539 0.84301459 0.84629118 0.84971288 0.85004439 0.79922774
 0.81348517 0.83268772 0.84681887 0.79855354 0.81268921 0.8325591
 0.84609889 0.80544543 0.81413355 0.8272312  0.83620575 0.81827764
 0.82388316 0.83212001 0.83863592 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",muerto
"[0.94132119 0.91462706 0.88202452 0.86191235 0.84627792 0.85794038
 0.86193816 0.87821794 0.88250711 0.87638733 0.87996591 0.89183377
 0.89462575 0.90065605 0.90511387 0.9122454  0.91169584 0.92770968
 0.93241149 0.93658513 0.93453313 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",muerto
"[0.83758702 0.84309311 0.8441098  0.84945324 0.85336338 0.81031184
 0.82359348 0.83962315 0.85187382 0.81319496 0.82406697 0.84025577
 0.85182084 0.8224133  0.82809181 0.83838549 0.84546182 0.83626
 0.84037611 0.84659398 0.85104114 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",muerto
"[0.80520395 0.81608212 0.82148615 0.82915618 0.83487143 0.78414932
 0.80158019 0.82027733 0.83548529 0.78374091 0.79849603 0.81763116
 0.83288936 0.78964958 0.79800544 0.8112683  0.82189297 0.80070414
 0.80608546 0.81399536 0.82097441 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",muerto
"[0.93735171 0.90847294 0.88019978 0.86584956 0.8553053  0.85981792
 0.86307383 0.87569473 0.88044906 0.87773827 0.88125511 0.89036264
 0.89306128 0.90103636 0.90691102 0.91415732 0.91407767 0.92623906
 0.93085072 0.93513145 0.93388716 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",muerto
"[0.93485512 0.90913089 0.87825524 0.85905931 0.84680546 0.86081134
 0.85789298 0.87201218 0.87815355 0.88033883 0.87735137 0.88998675
 0.89594977 0.9048931  0.90295297 0.91112307 0.91354628 0.93135754
 0.93025836 0.93380497 0.93312667 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",muerto
"[0.72418819 0.6835455  0.64826286 0.62840041 0.61633371 0.62102691
 0.62535891 0.63637934 0.64348835 0.64056905 0.64724498 0.66754644
 0.67508007 0.66755765 0.67312138 0.69112429 0.6962223  0.69706253
 0.69969178 0.7112937  0.71565999 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",tio
"[0.86973209 0.83724562 0.79186883 0.75320172 0.72413133 0.7850871
 0.73950747 0.71863006 0.70621154 0.79449653 0.742806   0.75231234
 0.76642498 0.80458838 0.75698723 0.76884671 0.78446067 0.81405658
 0.77580512 0.78213683 0.79222981 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",tio
"[0.73508357 0.69561009 0.6586636  0.63667919 0.62112021 0.63177441
 0.63241152 0.64205623 0.64795953 0.65220433 0.65334443 0.67286191
 0.68014185 0.67936969 0.67787666 0.69622591 0.7021221  0.70812357
 0.70558935 0.71796372 0.72342533 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",tio
"[0.70475912 0.66729228 0.63653503 0.62151602 0.61439381 0.60845033
 0.61857928 0.63413161 0.6431896  0.62873232 0.64199175 0.66084384
 0.66581274 0.65612123 0.66678999 0.6833971  0.68641708 0.68543247
 0.6925407  0.70348058 0.70660207 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",tio
"[0.86634436 0.83010686 0.78316952 0.74454468 0.71509885 0.77454084
 0.73138445 0.71183955 0.70058836 0.78501373 0.73547427 0.74540258
 0.7592151  0.79671085 0.75102877 0.76395777 0.77975433 0.8080264
 0.77148559 0.77979497 0.7912502  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",tio
"[0.86998696 0.84069989 0.79773239 0.75978995 0.73308396 0.79379321
 0.74763573 0.72458763 0.70950187 0.80214473 0.74836828 0.75441238
 0.76693207 0.81060943 0.76126392 0.77024257 0.78466128 0.81845646
 0.77880146 0.78521574 0.79685795 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",tio
"[0.84038876 0.7747525  0.72372462 0.69583217 0.68067983 0.75038139
 0.7300674  0.71970791 0.71471983 0.79359365 0.78248158 0.77900133
 0.78029375 0.83178488 0.82330626 0.81985885 0.81922878 0.86304575
 0.84873813 0.84334016 0.84253263 0.89561392 0.82954326 0.77186657
 0.71932854 0.680365   0.7752527  0.7534691  0.75564802 0.76304191
 0.81442009 0.80397997 0.81002036 0.815046   0.85583964 0.8469271
 0.84900341 0.85401783 0.8915968  0.88341285 0.88542319 0.88890418]",chocar
"[1.05569867 0.99534744 0.93232021 0.88337918 0.84847814 0.92563106
 0.87547085 0.85242445 0.83763572 0.94314673 0.89251987 0.88047411
 0.8783393  0.96490283 0.91917353 0.91017347 0.91050944 0.98651426
 0.94941519 0.94456253 0.94733508 0.84328042 0.79102386 0.76112208
 0.7301565  0.69625004 0.82716981 0.85249716 0.85675472 0.85474869
 0.86858323 0.8858181  0.8757318  0.86438361 0.90057672 0.90028413
 0.8896353  0.87807095 0.92252961 0.9141192  0.90245937 0.89383209]",chocar
"[0.89482432 0.83051029 0.77493084 0.72483366 0.68464326 0.78491267
 0.76663602 0.77176438 0.78167643 0.82662557 0.81743067 0.82343783
 0.82814388 0.86808843 0.85860328 0.85909822 0.8623944  0.90312231
 0.8925152  0.89175161 0.89325914 0.858151   0.79806076 0.73754382
 0.69764761 0.6681586  0.77181219 0.75059106 0.7382994  0.73026648
 0.81613308 0.80609443 0.79976509 0.79736374 0.85438664 0.84695849
 0.84206849 0.83885492 0.88588405 0.87559273 0.87312638 0.87186352]",chocar
"[0.8083274  0.74677172 0.69322401 0.65691321 0.63307421 0.72614882
 0.70840495 0.70276364 0.70347477 0.772708   0.77399349 0.77281401
 0.77334583 0.81276086 0.81347028 0.80740378 0.80361387 0.84573417
 0.8357061  0.82917816 0.82660594 0.89544567 0.83198376 0.77241346
 0.71973901 0.68126485 0.76808355 0.74294708 0.74734163 0.75806394
 0.80361095 0.78783779 0.7974234  0.80687495 0.84291119 0.83064348
 0.83598442 0.8442709  0.87784292 0.8676678  0.87186157 0.87753308]",chocar
"[1.03602948 0.97930998 0.91574224 0.86712116 0.83129408 0.92115532
 0.87640818 0.85117874 0.83162033 0.94233739 0.90042261 0.88299873
 0.87200007 0.96672123 0.93136083 0.91836245 0.91277045 0.98967011
 0.96068216 0.95308866 0.95117253 0.85559264 0.79936419 0.76585306
 0.7336185  0.69909175 0.82606932 0.84668013 0.85405665 0.85791988
 0.86857661 0.87728334 0.86742127 0.85847851 0.90340828 0.89782529
 0.89041357 0.88253959 0.92839881 0.91855404 0.90856168 0.90177498]",chocar
"[0.83259969 0.78272924 0.75609471 0.72981804 0.69815127 0.82610592
 0.85471832 0.86353862 0.86544577 0.86715258 0.88491237 0.87721423
 0.86628615 0.89807366 0.89712905 0.88892646 0.87711491 0.91915236
 0.9102681  0.89863211 0.88867002 1.04850297 0.99791332 0.93665547
 0.8898611  0.85366894 0.93736658 0.88903061 0.86363131 0.84482853
 0.95402809 0.90494346 0.88701163 0.87666289 0.97435446 0.93154558
 0.91873479 0.91433669 0.99448935 0.96232609 0.9546622  0.95307655]",chocar
"[0.94389365 0.89068981 0.83838949 0.80607162 0.78341379 0.82373449
 0.77453723 0.74022117 0.71357235 0.85014433 0.81246439 0.81416369
 0.82255177 0.88269623 0.85028248 0.85601295 0.866184   0.91558028
 0.88667736 0.88051064 0.87848074 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",violento
